KEY_CODE,HTKSYORI,HTKSAKI,GASSAN,T000847001,T000847002,T000847003,T000847004,T000847005,T000847006,T000847007,T000847008,T000847009,T000847010,T000847011,T000847012,T000847013,T000847014,T000847015,T000847016,T000847017,T000847018,T000847019,T000847020,T000847021,T000847022,T000847023,T000847024,T000847025,T000847026,T000847027,T000847028,T000847029,T000847030,T000847031,T000847032,T000847033,T000847034,T000847035,T000847036,T000847037,T000847038,T000847039,T000847040,T000847041
,,,,　人口総数,　人口総数　男,　人口総数　女,　０～１４歳人口総数,　０～１４歳人口　男,　０～１４歳人口　女,　１５歳以上人口総数,　１５歳以上人口　男,　１５歳以上人口　女,　１５～６４歳人口総数,　１５～６４歳人口　男,　１５～６４歳人口　女,　２０歳以上人口総数,　２０歳以上人口　男,　２０歳以上人口　女,　６５歳以上人口総数,　６５歳以上人口　男,　６５歳以上人口　女,　７５歳以上人口総数,　７５歳以上人口　男,　７５歳以上人口　女,　外国人人口総数,　外国人人口　男,　外国人人口　女,　世帯総数,　一般世帯数,　１人世帯の一般世帯数,　２人世帯の一般世帯数,　３人世帯の一般世帯数,　４人世帯の一般世帯数,　５人世帯の一般世帯数,　６人世帯の一般世帯数,　７人以上世帯の一般世帯数,　親族のみの一般世帯数,　核家族の一般世帯数,　核家族以外の一般世帯数,　６歳未満世帯員のいる一般世帯数,　６５歳以上世帯員のいる一般世帯数,　世帯主の年齢が２０～２９歳の１人世帯の一般世帯数,　高齢単身の一般世帯数,　高齢夫婦のみの一般世帯数
513225844,1,,513225843,207,104,103,19,7,12,194,101,93,125,68,57,180,91,89,69,33,36,30,14,16,0,0,0,92,92,26,34,19,13,2,0,0,68,63,5,5,50,0,17,17
513225851,0,,,971,455,516,83,40,43,885,414,471,483,257,226,849,392,457,402,157,245,205,71,134,5,3,2,422,422,123,153,70,55,16,3,2,296,249,47,19,285,4,86,78
513225852,0,,,1157,565,592,113,59,54,1041,503,538,606,308,298,994,482,512,435,195,240,203,70,133,10,5,5,487,485,163,142,87,60,26,3,4,316,268,48,30,294,8,108,67
513225853,0,,,221,108,113,20,10,10,201,98,103,121,64,57,191,91,100,80,34,46,35,15,20,0,0,0,97,97,24,41,17,11,4,0,0,73,68,5,4,56,0,17,23
513225854,0,,,782,368,414,66,30,36,716,338,378,429,206,223,681,321,360,287,132,155,117,49,68,10,0,10,329,329,87,116,67,43,11,2,3,241,218,23,18,197,9,53,68
513225861,0,,,81,49,32,5,2,3,76,47,29,53,36,17,75,47,28,23,11,12,8,4,4,28,28,0,50,50,32,10,4,3,1,0,0,17,15,2,2,15,11,2,6
513225863,0,,,625,296,329,62,26,36,558,266,292,322,160,162,532,256,276,236,106,130,114,39,75,8,8,0,287,287,100,99,40,37,8,2,1,185,164,21,17,171,5,66,54
513225873,0,,,315,161,154,26,11,15,289,150,139,164,89,75,279,146,133,125,61,64,54,23,31,14,4,10,144,144,50,49,23,15,4,3,0,94,82,12,5,81,8,22,31
513225874,1,,513225883,156,68,88,9,4,5,148,65,83,67,31,36,145,64,81,81,34,47,38,12,26,0,0,0,69,69,20,30,11,5,2,1,1,50,40,10,3,54,0,16,20
513225883,2,513225874,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513225901,0,,,1888,944,944,397,209,188,1472,722,750,1144,577,567,1352,659,693,328,145,183,126,51,75,19,3,16,756,756,236,179,144,135,52,8,2,514,487,27,108,238,45,91,73
513225902,0,,,204,105,99,42,23,19,162,82,80,137,69,68,131,64,67,25,13,12,8,4,4,0,0,0,63,63,8,14,11,17,11,2,0,55,50,5,9,17,0,3,7
513225903,0,,,900,426,474,121,55,66,774,369,405,550,265,285,731,345,386,224,104,120,94,32,62,4,1,3,416,415,157,125,65,57,10,1,0,257,237,20,37,156,21,47,55
513225904,0,,,429,210,219,73,37,36,355,172,183,218,110,108,340,165,175,137,62,75,62,30,32,1,0,1,168,168,37,57,35,25,11,3,0,130,116,14,13,91,2,25,34
513225951,2,513225952,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513225952,1,,513225951;513225954,288,142,146,34,18,16,264,130,134,190,95,95,240,118,122,74,35,39,34,13,21,0,0,0,107,107,14,42,24,23,6,1,0,96,89,7,11,52,0,9,19
513225954,2,513225952,,5,4,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513225961,1,,513225963,202,99,103,29,13,16,174,86,88,129,67,62,172,84,88,45,19,26,16,7,9,4,3,1,85,85,20,33,18,12,2,1,0,65,59,6,18,31,3,7,11
513225963,2,513225961,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513225964,0,,,388,196,192,49,28,21,339,168,171,260,130,130,318,153,165,79,38,41,25,11,14,2,1,1,141,141,16,62,25,23,12,1,2,124,110,14,14,55,0,11,23
513225971,0,,,27,14,13,0,0,0,27,14,13,12,8,4,25,12,13,15,6,9,9,4,5,0,0,0,12,12,3,5,2,2,0,0,0,9,7,2,0,9,0,2,4
513225972,0,,,67,31,36,2,1,1,65,30,35,28,14,14,63,29,34,37,16,21,11,3,8,0,0,0,33,33,8,16,9,0,0,0,0,25,24,1,1,26,0,7,10
513225973,0,,,33,16,17,3,2,1,30,14,16,20,10,10,30,14,16,10,4,6,5,1,4,0,0,0,15,15,2,9,3,1,0,0,0,13,13,0,2,7,0,2,3
513225974,0,,,121,60,61,4,2,2,117,58,59,57,32,25,117,58,59,60,26,34,18,6,12,0,0,0,62,62,19,29,12,2,0,0,0,43,38,5,3,42,0,12,16
513225981,2,513225982,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513225982,1,,513225981;513225983,15,7,8,0,0,0,20,10,10,11,7,4,19,9,10,9,3,6,6,3,3,0,0,0,7,7,1,5,3,0,0,0,0,8,8,0,0,6,0,1,2
513225983,2,513225982,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513225991,2,513225992,,10,4,6,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513225992,1,,513225991;513225994,50,29,21,5,1,4,60,35,25,32,21,11,59,34,25,28,14,14,14,6,8,1,0,1,22,22,8,6,9,2,2,0,0,19,16,3,1,19,0,6,1
513225994,2,513225992,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226031,0,,,79,41,38,0,0,0,79,41,38,29,16,13,78,41,37,50,25,25,34,14,20,0,0,0,47,47,21,21,4,1,0,0,0,26,25,1,0,38,0,18,12
513226032,0,,,136,67,69,1,1,0,135,66,69,43,25,18,135,66,69,92,41,51,57,24,33,0,0,0,82,82,38,35,8,1,0,0,0,44,40,4,0,66,0,28,20
513226033,0,,,14,8,6,2,2,0,12,6,6,3,2,1,12,6,6,9,4,5,8,4,4,0,0,0,6,6,1,3,1,1,0,0,0,5,5,0,1,5,0,1,3
513226034,0,,,391,181,210,11,8,3,379,172,207,96,49,47,377,171,206,283,123,160,170,74,96,0,0,0,231,231,96,117,14,1,3,0,0,134,127,7,2,194,1,79,88
513226041,0,,,25,8,17,0,0,0,25,8,17,2,1,1,25,8,17,23,7,16,19,5,14,0,0,0,6,5,4,0,1,0,0,0,0,1,1,0,0,4,0,3,0
513226042,0,,,69,20,49,1,1,0,68,19,49,5,3,2,68,19,49,63,16,47,56,12,44,0,0,0,12,11,5,4,2,0,0,0,0,6,5,1,0,10,0,4,4
513226101,1,,513226102,103,46,57,5,2,3,100,44,56,39,19,20,95,42,53,61,25,36,32,13,19,0,0,0,50,50,19,20,10,1,1,0,1,33,27,6,2,41,0,18,14
513226102,2,513226101,,2,0,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226103,0,,,177,85,92,12,6,6,165,79,86,59,31,28,162,78,84,106,48,58,66,31,35,0,0,0,90,90,31,43,8,5,2,1,0,59,51,8,3,73,0,27,29
513226104,0,,,53,27,26,0,0,0,53,27,26,10,7,3,53,27,26,43,20,23,33,15,18,0,0,0,32,32,13,17,2,0,0,0,0,19,18,1,0,27,0,11,14
513226132,0,,,311,146,165,12,8,4,296,137,159,102,55,47,292,135,157,194,82,112,119,41,78,0,0,0,188,188,90,83,8,5,1,1,0,96,91,5,3,140,1,63,57
513226133,0,,,90,45,45,6,4,2,84,41,43,26,15,11,83,40,43,58,26,32,33,14,19,0,0,0,51,51,21,24,4,1,1,0,0,30,27,3,2,41,0,15,19
513226134,0,,,92,46,46,1,0,1,91,46,45,31,16,15,88,44,44,60,30,30,38,21,17,0,0,0,53,53,27,18,3,5,0,0,0,26,21,5,1,41,0,18,13
513226142,0,,,51,20,31,0,0,0,51,20,31,9,4,5,51,20,31,42,16,26,26,9,17,0,0,0,33,33,18,12,3,0,0,0,0,13,12,1,0,30,0,17,6
513226161,0,,,34,18,16,0,0,0,34,18,16,7,4,3,34,18,16,27,14,13,17,10,7,0,0,0,19,19,7,9,3,0,0,0,0,12,11,1,0,17,0,7,8
513226162,2,513226164,,6,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226163,0,,,172,84,88,8,5,3,164,79,85,51,29,22,161,77,84,113,50,63,78,32,46,1,0,1,96,96,43,37,11,3,2,0,0,53,50,3,0,78,4,32,27
513226164,1,,513226162,146,70,76,4,1,3,148,72,76,36,22,14,146,71,75,112,50,62,74,34,40,0,0,0,79,79,28,42,9,2,1,0,0,54,52,2,1,71,0,23,34
513226174,0,,,14,8,6,0,0,0,14,8,6,6,4,2,13,7,6,8,4,4,6,3,3,0,0,0,7,7,1,5,1,0,0,0,0,6,6,0,0,5,0,1,3
513226181,2,513226183,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226183,1,,513226181,470,221,249,8,5,3,465,218,247,138,71,67,461,216,245,327,147,180,186,70,116,0,0,0,248,248,98,114,20,10,3,4,1,152,131,21,1,226,0,87,83
513226184,0,,,234,108,126,8,3,5,223,103,120,79,40,39,220,102,118,144,63,81,84,34,50,0,0,0,122,122,48,50,15,5,3,1,0,73,62,11,0,103,0,42,32
513226191,0,,,112,51,61,5,3,2,107,48,59,46,23,23,102,45,57,61,25,36,31,12,19,2,0,2,59,59,25,22,7,3,2,0,0,34,30,4,0,41,2,16,14
513226193,0,,,147,65,82,14,5,9,133,60,73,50,23,27,132,59,73,83,37,46,45,15,30,7,0,7,78,78,39,22,8,6,2,1,0,39,30,9,4,59,7,28,18
513226201,0,,,53,26,27,1,1,0,52,25,27,20,8,12,52,25,27,32,17,15,11,5,6,0,0,0,29,29,9,16,4,0,0,0,0,20,20,0,0,23,0,7,8
513226202,0,,,9,5,4,0,0,0,9,5,4,2,1,1,9,5,4,7,4,3,1,0,1,0,0,0,6,6,3,3,0,0,0,0,0,3,3,0,0,6,0,3,1
513226204,0,,,16,9,7,0,0,0,16,9,7,7,5,2,16,9,7,9,4,5,4,1,3,0,0,0,10,10,6,2,2,0,0,0,0,4,4,0,0,7,0,3,1
513226231,0,,,66,28,38,29,13,16,37,15,22,24,9,15,27,12,15,13,6,7,11,4,7,1,0,1,16,14,11,3,0,0,0,0,0,3,3,0,0,2,7,0,2
513226253,1,,513226254,9,5,4,0,0,0,14,6,8,5,3,2,14,6,8,9,3,6,7,3,4,0,0,0,5,5,3,4,1,0,0,0,0,5,5,0,0,7,0,3,1
513226254,2,513226253,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226261,0,,,48,20,28,1,0,1,47,20,27,15,8,7,46,19,27,32,12,20,26,9,17,1,0,1,31,31,16,14,0,1,0,0,0,15,14,1,0,24,0,13,8
513226262,1,,513226273,51,21,30,3,1,2,50,21,29,24,10,14,47,20,27,26,11,15,16,8,8,9,5,4,25,25,11,11,3,1,0,0,1,16,13,3,1,17,1,7,7
513226264,0,,,15,10,5,2,2,0,13,8,5,2,1,1,13,8,5,11,7,4,7,5,2,0,0,0,9,9,5,3,0,1,0,0,0,4,4,0,1,8,0,5,3
513226273,2,513226262,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226281,1,,513226372,160,53,107,5,1,4,156,52,104,33,14,19,156,52,104,123,38,85,86,18,68,0,0,0,52,50,15,26,7,2,0,1,0,36,31,5,2,42,2,13,19
513226282,1,,513226283,63,25,38,4,1,3,64,25,39,25,10,15,62,24,38,39,15,24,21,7,14,0,0,0,32,32,13,15,4,2,1,0,0,22,19,3,0,27,2,10,9
513226283,2,513226282,,5,1,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,3,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226351,1,,513226352,16,7,9,2,2,0,18,8,10,3,1,2,18,8,10,15,7,8,11,5,6,4,3,1,9,9,3,5,1,1,0,0,0,7,7,0,0,9,0,3,4
513226352,2,513226351,,4,3,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226372,2,513226281,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226494,0,,,30,14,16,0,0,0,30,14,16,12,8,4,30,14,16,18,6,12,15,5,10,0,0,0,15,15,5,6,3,1,0,0,0,10,9,1,0,12,0,4,4
513226581,2,513226592,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226592,1,,513226581;513226594,59,25,34,2,1,1,61,26,35,22,10,12,61,26,35,39,16,23,29,10,19,0,0,0,31,31,15,11,7,0,1,0,0,19,16,3,0,28,0,12,6
513226594,2,513226592,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226694,2,513226792,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226774,0,,,27,10,17,0,0,0,27,10,17,13,5,8,27,10,17,14,5,9,9,3,6,0,0,0,14,14,5,6,2,1,0,0,0,9,8,1,0,10,0,4,2
513226783,0,,,146,68,78,5,3,2,141,65,76,49,27,22,140,65,75,92,38,54,63,26,37,0,0,0,74,74,28,31,11,1,1,1,1,46,42,4,1,62,0,24,22
513226784,0,,,22,6,16,0,0,0,22,6,16,9,5,4,22,6,16,13,1,12,8,0,8,0,0,0,13,13,6,5,2,0,0,0,0,7,5,2,0,12,0,6,1
513226791,2,513226792,,6,4,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226792,1,,513226694;513226791,87,41,46,8,4,4,87,42,45,37,20,17,84,41,43,50,22,28,21,9,12,0,0,0,41,41,14,22,9,0,2,0,0,33,31,2,3,34,0,11,14
513226794,0,,,32,16,16,0,0,0,32,16,16,13,7,6,31,15,16,19,9,10,8,4,4,0,0,0,16,16,5,7,3,1,0,0,0,11,10,1,0,13,0,5,6
513226872,2,513226874,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226874,1,,513226872;513226972,61,11,50,3,2,1,65,12,53,7,3,4,64,12,52,58,9,49,51,5,46,0,0,0,5,4,2,3,2,1,0,0,0,6,5,1,1,4,0,1,1
513226881,0,,,49,27,22,13,9,4,36,18,18,18,10,8,35,17,18,18,8,10,10,4,6,0,0,0,18,18,5,5,4,2,0,0,2,13,12,1,4,11,0,3,4
513226882,0,,,29,16,13,1,1,0,28,15,13,12,7,5,28,15,13,16,8,8,8,3,5,0,0,0,13,13,4,4,4,0,1,0,0,9,7,2,1,11,0,3,3
513226884,0,,,43,18,25,5,4,1,38,14,24,24,8,16,32,13,19,14,6,8,5,3,2,0,0,0,16,16,5,4,3,1,1,2,0,11,10,1,0,8,0,1,3
513226892,0,,,12,5,7,1,0,1,11,5,6,6,3,3,10,4,6,5,2,3,4,1,3,0,0,0,5,5,2,1,0,2,0,0,0,3,2,1,0,3,0,1,1
513226893,2,513226894,,3,1,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226894,1,,513226893,20,10,10,2,1,1,21,10,11,7,4,3,21,10,11,14,6,8,10,4,6,0,0,0,9,9,3,5,2,1,0,0,0,8,7,1,1,9,0,3,2
513226972,2,513226874,,5,2,3,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226981,2,513226991,,1,0,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226982,2,513226991,,5,3,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513226991,1,,513226981;513226982,31,14,17,3,1,2,34,16,18,15,8,7,34,16,18,19,8,11,13,5,8,1,0,1,12,12,5,2,5,2,1,0,0,10,6,4,3,11,0,3,2
513226992,1,,513226994,36,15,21,5,2,3,33,14,19,18,9,9,30,13,17,15,5,10,8,3,5,0,0,0,15,15,4,8,0,2,2,0,0,12,11,1,2,10,0,2,3
513226994,2,513226992,,2,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513227403,0,,,145,63,82,7,3,4,138,60,78,40,16,24,136,60,76,98,44,54,62,25,37,0,0,0,73,73,24,34,8,6,1,0,0,49,41,8,1,62,0,20,26
513227501,1,,513227503,117,47,70,3,0,3,115,48,67,40,22,18,115,48,67,75,26,49,41,11,30,1,0,1,66,66,30,26,9,1,1,0,0,37,29,8,1,55,0,24,14
513227502,1,,513227504,53,27,26,0,0,0,57,29,28,23,14,9,56,28,28,34,15,19,19,8,11,0,0,0,30,30,17,9,3,2,1,0,0,15,11,4,0,21,3,7,7
513227503,2,513227501,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513227504,2,513227502,,4,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513227511,0,,,49,24,25,1,1,0,48,23,25,14,7,7,48,23,25,34,16,18,22,11,11,0,0,0,29,29,13,12,4,0,0,0,0,16,14,2,1,23,0,8,10
513227513,0,,,145,66,79,13,8,5,132,58,74,66,33,33,128,56,72,66,25,41,32,11,21,0,0,0,68,68,23,26,9,8,1,1,0,45,39,6,3,49,0,18,13
513227514,0,,,201,95,106,6,3,3,195,92,103,72,40,32,190,88,102,123,52,71,71,29,42,1,0,1,107,107,46,39,12,9,1,0,0,61,46,15,1,88,0,39,26
513227523,0,,,47,13,34,0,0,0,47,13,34,7,5,2,47,13,34,40,8,32,34,5,29,0,0,0,12,11,5,6,0,0,0,0,0,6,6,0,0,7,0,2,3
513227524,0,,,20,10,10,0,0,0,20,10,10,6,4,2,20,10,10,14,6,8,9,4,5,0,0,0,14,14,9,4,1,0,0,0,0,5,5,0,0,10,1,5,3
513227631,0,,,34,23,11,0,0,0,34,23,11,21,17,4,33,22,11,13,6,7,4,2,2,12,12,0,23,23,14,7,2,0,0,0,0,9,8,1,0,9,12,2,3
513227633,0,,,110,60,50,11,4,7,99,56,43,60,39,21,95,53,42,39,17,22,13,3,10,2,1,1,63,63,32,21,4,6,0,0,0,31,29,2,4,28,7,11,11
513227701,1,,513227702,62,29,33,6,3,3,59,28,31,34,17,17,59,28,31,25,11,14,13,4,9,0,0,0,22,22,3,9,8,2,1,0,1,21,15,6,2,16,0,3,6
513227702,2,513227701,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513227703,0,,,144,73,71,13,9,4,131,64,67,57,29,28,129,63,66,74,35,39,41,16,25,0,0,0,63,63,18,24,13,5,0,2,1,45,35,10,2,50,0,16,15
513227704,0,,,34,16,18,0,0,0,34,16,18,17,11,6,33,15,18,17,5,12,9,1,8,0,0,0,13,13,3,3,5,1,0,1,0,10,4,6,0,13,0,3,2
513227713,0,,,14,8,6,0,0,0,14,8,6,9,5,4,14,8,6,5,3,2,5,3,2,0,0,0,8,8,3,4,1,0,0,0,0,5,5,0,0,3,0,1,2
513227723,2,513227724,,3,2,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,2,2,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513227724,1,,513227723,6,2,4,0,0,0,9,4,5,3,2,1,9,4,5,6,2,4,4,1,3,0,0,0,3,3,2,2,1,0,0,0,0,3,2,1,0,4,0,1,2
513227731,0,,,70,33,37,5,2,3,65,31,34,26,15,11,62,29,33,39,16,23,22,9,13,3,2,1,40,40,18,16,5,0,1,0,0,21,19,2,2,30,0,14,6
513227733,0,,,94,56,38,2,2,0,92,54,38,53,39,14,91,54,37,39,15,24,22,8,14,1,1,0,65,65,47,11,4,2,1,0,0,18,14,4,1,29,5,16,6
513227801,0,,,62,28,34,2,0,2,60,28,32,21,11,10,57,27,30,39,17,22,19,7,12,0,0,0,31,31,10,16,2,1,2,0,0,21,19,2,1,25,1,8,11
513227802,0,,,31,15,16,0,0,0,31,15,16,12,7,5,30,15,15,19,8,11,11,5,6,0,0,0,14,14,2,9,2,0,1,0,0,12,11,1,0,12,0,2,5
513227803,0,,,31,12,19,3,0,3,28,12,16,5,3,2,28,12,16,23,9,14,17,7,10,0,0,0,17,17,6,10,0,0,1,0,0,11,11,0,0,16,0,6,7
513227804,0,,,137,67,70,20,9,11,117,58,59,70,37,33,111,56,55,47,21,26,24,9,15,0,0,0,56,56,12,27,8,4,3,1,1,44,40,4,3,30,1,6,15
513227811,0,,,80,38,42,10,5,5,70,33,37,38,20,18,66,30,36,32,13,19,20,6,14,0,0,0,33,33,8,12,6,5,2,0,0,24,18,6,2,22,0,6,8
513227812,0,,,26,11,15,0,0,0,26,11,15,6,4,2,26,11,15,20,7,13,11,3,8,0,0,0,15,15,7,6,1,1,0,0,0,8,8,0,0,13,2,5,5
513227813,0,,,69,37,32,6,3,3,63,34,29,38,21,17,62,33,29,25,13,12,11,7,4,0,0,0,33,33,10,13,7,3,0,0,0,23,22,1,3,16,0,5,6
513227814,0,,,84,39,45,7,4,3,77,35,42,39,18,21,71,34,37,38,17,21,23,11,12,0,0,0,34,34,6,16,7,2,2,0,1,28,24,4,0,22,0,2,11
513227821,0,,,26,14,12,0,0,0,26,14,12,9,5,4,26,14,12,17,9,8,6,3,3,0,0,0,18,18,10,8,0,0,0,0,0,8,8,0,0,12,1,5,6
513227822,0,,,140,64,76,2,1,1,138,63,75,56,30,26,134,61,73,82,33,49,49,18,31,0,0,0,68,67,33,18,12,2,2,0,0,34,29,5,1,46,6,19,11
513227824,0,,,23,12,11,0,0,0,23,12,11,5,2,3,23,12,11,18,10,8,6,3,3,0,0,0,15,15,7,8,0,0,0,0,0,7,7,0,0,12,0,5,5
513227831,0,,,243,115,128,20,12,8,223,103,120,97,56,41,220,100,120,126,47,79,74,19,55,20,18,2,135,135,72,36,17,5,3,1,1,62,49,13,5,97,6,44,23
513227832,0,,,13,7,6,0,0,0,13,7,6,4,3,1,13,7,6,9,4,5,4,1,3,0,0,0,7,7,1,6,0,0,0,0,0,5,5,0,0,6,0,1,2
513227833,0,,,35,16,19,4,2,2,31,14,17,9,7,2,31,14,17,22,7,15,13,4,9,0,0,0,22,22,15,5,0,1,0,1,0,7,6,1,0,17,0,11,4
513227834,0,,,61,27,34,3,0,3,58,27,31,25,12,13,55,26,29,33,15,18,18,8,10,0,0,0,29,29,12,9,4,1,3,0,0,17,11,6,1,24,0,10,5
513227901,0,,,308,224,84,19,10,9,289,214,75,200,171,29,281,208,73,89,43,46,35,12,23,1,1,0,227,227,181,26,10,5,5,0,0,46,42,4,6,66,22,37,16
513227902,0,,,352,178,174,37,20,17,315,158,157,164,97,67,310,153,157,151,61,90,74,24,50,2,1,1,179,176,82,49,27,7,10,1,0,93,81,12,10,100,8,40,35
513227903,0,,,218,99,119,17,7,10,201,92,109,94,55,39,198,91,107,107,37,70,63,15,48,1,0,1,116,116,48,47,14,3,2,2,0,68,60,8,6,77,5,30,26
513227904,0,,,131,56,75,6,2,4,125,54,71,62,26,36,119,50,69,63,28,35,40,16,24,9,0,9,61,61,21,25,7,5,1,1,1,39,31,8,2,43,7,12,16
513227911,1,,513227913,144,78,66,17,6,11,133,74,59,81,53,28,127,72,55,52,21,31,28,10,18,1,0,1,77,77,45,19,8,6,2,0,1,36,31,5,6,37,9,15,11
513227912,0,,,210,99,111,22,14,8,188,85,103,99,50,49,181,81,100,89,35,54,45,17,28,1,0,1,96,96,31,39,13,6,5,1,1,65,58,7,3,60,4,19,21
513227913,2,513227911,,6,2,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,4,4,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513227914,0,,,99,49,50,9,6,3,90,43,47,51,23,28,87,42,45,39,20,19,15,7,8,3,0,3,47,47,13,23,8,1,0,2,0,34,33,1,3,27,2,7,13
513227921,0,,,53,26,27,2,2,0,51,24,27,26,15,11,49,23,26,25,9,16,13,5,8,0,0,0,27,27,11,9,4,3,0,0,0,16,13,3,1,17,0,8,5
513227923,0,,,89,42,47,6,5,1,83,37,46,36,21,15,79,35,44,47,16,31,23,5,18,0,0,0,43,43,15,19,2,6,0,1,0,27,23,4,2,33,0,12,10
513227931,2,513227932,,1,1,0,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*,1,1,*,*,*,*,*,*,*,*,*,*,*,*,*,*,*
513227932,1,,513227931,11,6,5,0,0,0,12,7,5,1,1,0,12,7,5,11,6,5,2,1,1,0,0,0,6,6,3,3,1,0,0,0,0,4,4,0,0,7,0,3,3
513227941,0,,,48,25,23,5,4,1,43,21,22,22,12,10,42,21,21,21,9,12,11,4,7,2,0,2,20,20,4,7,7,1,1,0,0,16,13,3,1,14,0,3,6
